,day,employee_headcount,company_id,mean_seniority,mean_salary
0,2013-09-18,486,7,13.664609053497943,120154.32098765433
0,2013-09-18,397,8,14.143576826196474,125775.81863979848
0,2013-09-18,372,9,13.741935483870968,125674.7311827957
0,2013-09-18,342,10,13.93859649122807,119619.88304093567
0,2013-09-18,9,11,16.333333333333332,127555.55555555556
0,2013-09-18,9,12,13.0,88222.22222222222
0,2013-09-19,3301,1,14.209633444410784,154843.68373220236
0,2013-09-19,1642,2,14.152862362971986,159007.30816077953
0,2013-09-19,1028,3,14.069066147859923,123014.59143968871
0,2013-09-19,763,4,13.800786369593709,125604.19397116645
0,2013-09-19,647,5,14.508500772797527,127766.61514683154
0,2013-09-19,482,6,14.192946058091286,123601.65975103734
0,2013-09-19,490,7,13.675510204081633,120081.63265306123
0,2013-09-19,397,8,14.143576826196474,125775.81863979848
0,2013-09-19,372,9,13.741935483870968,125674.7311827957
0,2013-09-19,342,10,13.93859649122807,119619.88304093567
0,2013-09-19,9,11,16.333333333333332,127555.55555555556
0,2013-09-19,9,12,13.0,88222.22222222222
0,2013-09-20,3281,1,14.220969216702224,154879.9146601646
0,2013-09-20,1635,2,14.135168195718654,159113.1498470948
0,2013-09-20,1020,3,14.064705882352941,123016.66666666667
0,2013-09-20,755,4,13.803973509933774,125847.6821192053
0,2013-09-20,640,5,14.4671875,127342.1875
0,2013-09-20,481,6,14.141372141372141,123785.86278586279
0,2013-09-20,487,7,13.618069815195073,120190.96509240246
0,2013-09-20,395,8,14.08860759493671,125832.91139240506
0,2013-09-20,371,9,13.733153638814017,125603.77358490566
0,2013-09-20,338,10,13.970414201183432,119766.27218934911
0,2013-09-20,9,11,16.333333333333332,127555.55555555556
0,2013-09-20,9,12,13.0,88222.22222222222
0,2013-09-21,3281,1,14.220969216702224,154879.9146601646
0,2013-09-21,1635,2,14.135168195718654,159113.1498470948
0,2013-09-21,1020,3,14.064705882352941,123016.66666666667
0,2013-09-21,755,4,13.803973509933774,125847.6821192053
0,2013-09-21,640,5,14.4671875,127342.1875
0,2013-09-21,481,6,14.141372141372141,123785.86278586279
0,2013-09-21,487,7,13.618069815195073,120190.96509240246
0,2013-09-21,395,8,14.08860759493671,125832.91139240506
0,2013-09-21,371,9,13.733153638814017,125603.77358490566
0,2013-09-21,338,10,13.970414201183432,119766.27218934911
0,2013-09-21,9,11,16.333333333333332,127555.55555555556
0,2013-09-21,9,12,13.0,88222.22222222222
0,2013-09-22,3281,1,14.220969216702224,154879.9146601646
0,2013-09-22,1635,2,14.135168195718654,159113.1498470948
0,2013-09-22,1020,3,14.064705882352941,123016.66666666667
0,2013-09-22,755,4,13.803973509933774,125847.6821192053
0,2013-09-22,640,5,14.4671875,127342.1875
0,2013-09-22,481,6,14.141372141372141,123785.86278586279
0,2013-09-22,487,7,13.618069815195073,120190.96509240246
0,2013-09-22,395,8,14.08860759493671,125832.91139240506
0,2013-09-22,371,9,13.733153638814017,125603.77358490566
0,2013-09-22,338,10,13.970414201183432,119766.27218934911
0,2013-09-22,9,11,16.333333333333332,127555.55555555556
0,2013-09-22,9,12,13.0,88222.22222222222
0,2013-09-23,3281,1,14.220969216702224,154879.9146601646
0,2013-09-23,1635,2,14.135168195718654,159113.1498470948
0,2013-09-23,1020,3,14.064705882352941,123016.66666666667
0,2013-09-23,755,4,13.803973509933774,125847.6821192053
0,2013-09-23,640,5,14.4671875,127342.1875
0,2013-09-23,481,6,14.141372141372141,123785.86278586279
0,2013-09-23,487,7,13.618069815195073,120190.96509240246
0,2013-09-23,395,8,14.08860759493671,125832.91139240506
0,2013-09-23,371,9,13.733153638814017,125603.77358490566
0,2013-09-23,338,10,13.970414201183432,119766.27218934911
0,2013-09-23,9,11,16.333333333333332,127555.55555555556
0,2013-09-23,9,12,13.0,88222.22222222222
0,2013-09-24,3315,1,14.231372549019607,154872.09653092007
0,2013-09-24,1643,2,14.136944613511869,158998.17407181984
0,2013-09-24,1033,3,14.080348499515972,123058.08325266215
0,2013-09-24,757,4,13.801849405548216,125862.61558784677
0,2013-09-24,645,5,14.44186046511628,127130.23255813954
0,2013-09-24,485,6,14.119587628865979,124032.98969072165
0,2013-09-24,490,7,13.66530612244898,120189.79591836735
0,2013-09-24,397,8,14.08816120906801,125954.65994962216
0,2013-09-24,374,9,13.743315508021391,125152.4064171123
0,2013-09-24,340,10,13.944117647058823,119688.23529411765
0,2013-09-24,9,11,16.333333333333332,127555.55555555556
0,2013-09-24,9,12,13.0,88222.22222222222
0,2013-09-25,3315,1,14.231372549019607,154872.09653092007
0,2013-09-25,1644,2,14.141119221411191,158965.32846715327
0,2013-09-25,1033,3,14.080348499515972,123058.08325266215
0,2013-09-25,758,4,13.79419525065963,125836.41160949868
0,2013-09-25,645,5,14.44186046511628,127130.23255813954
0,2013-09-25,485,6,14.119587628865979,124032.98969072165
0,2013-09-25,491,7,13.674134419551935,120287.16904276986
0,2013-09-25,397,8,14.08816120906801,125954.65994962216
0,2013-09-25,374,9,13.743315508021391,125152.4064171123
0,2013-09-25,341,10,13.941348973607038,119580.64516129032
0,2013-09-25,9,11,16.333333333333332,127555.55555555556
0,2013-09-25,9,12,13.0,88222.22222222222
0,2013-09-26,3315,1,14.231372549019607,154872.09653092007
0,2013-09-26,1645,2,14.141033434650456,158968.9969604863
0,2013-09-26,1035,3,14.087922705314009,122989.37198067633
0,2013-09-26,758,4,13.79419525065963,125836.41160949868
0,2013-09-26,645,5,14.44186046511628,127130.23255813954
0,2013-09-26,485,6,14.119587628865979,124032.98969072165
0,2013-09-26,491,7,13.674134419551935,120287.16904276986
0,2013-09-26,396,8,14.098484848484848,126095.95959595959
0,2013-09-26,375,9,13.744,124978.66666666667
0,2013-09-26,341,10,13.941348973607038,119580.64516129032
0,2013-09-26,9,11,16.333333333333332,127555.55555555556
0,2013-09-26,9,12,13.0,88222.22222222222
0,2013-09-27,3301,1,14.215995152983945,154683.12632535596
0,2013-09-27,1637,2,14.150274893097128,159137.44654856445
0,2013-09-27,1028,3,14.080739299610896,122902.72373540857
0,2013-09-27,756,4,13.817460317460318,125871.69312169313
0,2013-09-27,640,5,14.4203125,127339.0625
0,2013-09-27,480,6,14.122916666666667,123760.41666666667
0,2013-09-27,487,7,13.673511293634498,120371.66324435319
0,2013-09-27,393,8,14.16793893129771,126544.52926208651
0,2013-09-27,372,9,13.733870967741936,124435.48387096774
0,2013-09-27,341,10,13.941348973607038,119580.64516129032
0,2013-09-27,9,11,16.333333333333332,127555.55555555556
0,2013-09-27,9,12,13.0,88222.22222222222
0,2013-09-28,3301,1,14.215995152983945,154683.12632535596
0,2013-09-28,1637,2,14.150274893097128,159137.44654856445
0,2013-09-28,1028,3,14.080739299610896,122902.72373540857
0,2013-09-28,756,4,13.817460317460318,125871.69312169313
0,2013-09-28,640,5,14.4203125,127339.0625
0,2013-09-28,480,6,14.122916666666667,123760.41666666667
0,2013-09-28,487,7,13.673511293634498,120371.66324435319
0,2013-09-28,393,8,14.16793893129771,126544.52926208651
0,2013-09-28,372,9,13.733870967741936,124435.48387096774
0,2013-09-28,341,10,13.941348973607038,119580.64516129032
0,2013-09-28,9,11,16.333333333333332,127555.55555555556
0,2013-09-28,9,12,13.0,88222.22222222222
0,2013-09-29,3301,1,14.215995152983945,154683.12632535596
0,2013-09-29,1637,2,14.150274893097128,159137.44654856445
0,2013-09-29,1028,3,14.080739299610896,122902.72373540857
0,2013-09-29,756,4,13.817460317460318,125871.69312169313
0,2013-09-29,640,5,14.4203125,127339.0625
0,2013-09-29,480,6,14.122916666666667,123760.41666666667
0,2013-09-29,487,7,13.673511293634498,120371.66324435319
0,2013-09-29,393,8,14.16793893129771,126544.52926208651
0,2013-09-29,372,9,13.733870967741936,124435.48387096774
0,2013-09-29,341,10,13.941348973607038,119580.64516129032
0,2013-09-29,9,11,16.333333333333332,127555.55555555556
0,2013-09-29,9,12,13.0,88222.22222222222
0,2013-09-30,3301,1,14.215995152983945,154683.12632535596
0,2013-09-30,1637,2,14.150274893097128,159137.44654856445
0,2013-09-30,1028,3,14.080739299610896,122902.72373540857
0,2013-09-30,756,4,13.817460317460318,125871.69312169313
0,2013-09-30,640,5,14.4203125,127339.0625
0,2013-09-30,480,6,14.122916666666667,123760.41666666667
0,2013-09-30,487,7,13.673511293634498,120371.66324435319
0,2013-09-30,393,8,14.16793893129771,126544.52926208651
0,2013-09-30,372,9,13.733870967741936,124435.48387096774
0,2013-09-30,341,10,13.941348973607038,119580.64516129032
0,2013-09-30,9,11,16.333333333333332,127555.55555555556
0,2013-09-30,9,12,13.0,88222.22222222222
0,2013-10-01,3333,1,14.207620762076207,154550.55505550554
0,2013-10-01,1646,2,14.161603888213852,159286.1482381531
0,2013-10-01,1036,3,14.055984555984557,122727.79922779923
0,2013-10-01,763,4,13.825688073394495,125935.77981651376
0,2013-10-01,646,5,14.41640866873065,127018.5758513932
0,2013-10-01,480,6,14.122916666666667,123760.41666666667
0,2013-10-01,490,7,13.675510204081633,120153.0612244898
0,2013-10-01,396,8,14.169191919191919,126353.53535353535
0,2013-10-01,373,9,13.734584450402144,124270.77747989276
0,2013-10-01,343,10,13.900874635568513,119262.39067055394
0,2013-10-01,9,11,16.333333333333332,127555.55555555556
0,2013-10-01,9,12,13.0,88222.22222222222
0,2013-10-02,3336,1,14.202937649880097,154533.27338129497
0,2013-10-02,1647,2,14.168791742562235,159345.47662416514
0,2013-10-02,1036,3,14.055984555984557,122727.79922779923
0,2013-10-02,763,4,13.825688073394495,125935.77981651376
0,2013-10-02,648,5,14.442901234567902,127291.66666666667
0,2013-10-02,480,6,14.122916666666667,123760.41666666667
0,2013-10-02,490,7,13.675510204081633,120153.0612244898
0,2013-10-02,397,8,14.188916876574307,126612.09068010075
0,2013-10-02,373,9,13.734584450402144,124270.77747989276
0,2013-10-02,343,10,13.900874635568513,119262.39067055394
0,2013-10-02,9,11,16.333333333333332,127555.55555555556
0,2013-10-02,9,12,13.0,88222.22222222222
0,2013-10-03,3338,1,14.206710605152786,154590.47333732774
0,2013-10-03,1647,2,14.168791742562235,159345.47662416514
0,2013-10-03,1035,3,14.057971014492754,122786.47342995169
0,2013-10-03,763,4,13.825688073394495,125935.77981651376
0,2013-10-03,648,5,14.442901234567902,127291.66666666667
0,2013-10-03,481,6,14.116424116424117,123625.77962577963
0,2013-10-03,491,7,13.65376782077393,119953.15682281059
0,2013-10-03,398,8,14.193467336683417,126535.17587939698
0,2013-10-03,374,9,13.719251336898395,124216.57754010695
0,2013-10-03,343,10,13.900874635568513,119262.39067055394
0,2013-10-03,9,11,16.333333333333332,127555.55555555556
0,2013-10-03,9,12,13.0,88222.22222222222
0,2013-10-04,3315,1,14.193061840120663,154631.6742081448
0,2013-10-04,1639,2,14.170835875533863,159234.89932885906
0,2013-10-04,1027,3,14.02823758519961,122642.64849074975
0,2013-10-04,760,4,13.823684210526316,125825.0
0,2013-10-04,644,5,14.385093167701863,127368.01242236025
0,2013-10-04,480,6,14.1125,123625.0
0,2013-10-04,488,7,13.637295081967213,120032.7868852459
0,2013-10-04,392,8,14.135204081632653,125647.95918367348
0,2013-10-04,373,9,13.731903485254692,124273.45844504022
0,2013-10-04,342,10,13.903508771929825,119403.50877192983
0,2013-10-04,9,11,16.333333333333332,127555.55555555556
0,2013-10-04,9,12,13.0,88222.22222222222
0,2013-10-05,3315,1,14.193061840120663,154631.6742081448
0,2013-10-05,1639,2,14.170835875533863,159234.89932885906
0,2013-10-05,1027,3,14.02823758519961,122642.64849074975
0,2013-10-05,760,4,13.823684210526316,125825.0
0,2013-10-05,644,5,14.385093167701863,127368.01242236025
0,2013-10-05,480,6,14.1125,123625.0
0,2013-10-05,488,7,13.637295081967213,120032.7868852459
0,2013-10-05,392,8,14.135204081632653,125647.95918367348
0,2013-10-05,373,9,13.731903485254692,124273.45844504022
0,2013-10-05,342,10,13.903508771929825,119403.50877192983
0,2013-10-05,9,11,16.333333333333332,127555.55555555556
0,2013-10-05,9,12,13.0,88222.22222222222
0,2013-10-06,3315,1,14.193061840120663,154631.6742081448
0,2013-10-06,1639,2,14.170835875533863,159234.89932885906
0,2013-10-06,1027,3,14.02823758519961,122642.64849074975
0,2013-10-06,760,4,13.823684210526316,125825.0
0,2013-10-06,644,5,14.385093167701863,127368.01242236025
0,2013-10-06,480,6,14.1125,123625.0
0,2013-10-06,488,7,13.637295081967213,120032.7868852459
0,2013-10-06,392,8,14.135204081632653,125647.95918367348
0,2013-10-06,373,9,13.731903485254692,124273.45844504022
0,2013-10-06,342,10,13.903508771929825,119403.50877192983
0,2013-10-06,9,11,16.333333333333332,127555.55555555556
0,2013-10-06,9,12,13.0,88222.22222222222
0,2013-10-07,3315,1,14.193061840120663,154631.6742081448
0,2013-10-07,1639,2,14.170835875533863,159234.89932885906
0,2013-10-07,1027,3,14.02823758519961,122642.64849074975
0,2013-10-07,760,4,13.823684210526316,125825.0
0,2013-10-07,644,5,14.385093167701863,127368.01242236025
0,2013-10-07,480,6,14.1125,123625.0
0,2013-10-07,488,7,13.637295081967213,120032.7868852459
0,2013-10-07,392,8,14.135204081632653,125647.95918367348
0,2013-10-07,373,9,13.731903485254692,124273.45844504022
0,2013-10-07,342,10,13.903508771929825,119403.50877192983
0,2013-10-07,9,11,16.333333333333332,127555.55555555556
0,2013-10-07,9,12,13.0,88222.22222222222
0,2013-10-08,3341,1,14.19784495659982,154732.71475606106
0,2013-10-08,1650,2,14.205454545454545,159136.36363636365
0,2013-10-08,1036,3,14.00965250965251,122575.28957528957
0,2013-10-08,765,4,13.786928104575164,125814.37908496732
0,2013-10-08,653,5,14.362940275650843,127352.22052067381
0,2013-10-08,486,6,14.123456790123457,123654.32098765433
0,2013-10-08,493,7,13.663286004056795,120338.74239350912
0,2013-10-08,395,8,14.144303797468355,126025.3164556962
0,2013-10-08,379,9,13.736147757255937,123963.06068601583
0,2013-10-08,344,10,13.915697674418604,119656.97674418605
0,2013-10-08,9,11,16.333333333333332,127555.55555555556
0,2013-10-08,9,12,13.0,88222.22222222222
0,2013-10-09,3343,1,14.196829195333533,154729.88333831888
0,2013-10-09,1651,2,14.211992731677771,159262.26529376136
0,2013-10-09,1038,3,13.998073217726397,122458.57418111754
0,2013-10-09,765,4,13.786928104575164,125814.37908496732
0,2013-10-09,654,5,14.350152905198776,127383.79204892967
0,2013-10-09,486,6,14.123456790123457,123654.32098765433
0,2013-10-09,495,7,13.66060606060606,120466.66666666667
0,2013-10-09,395,8,14.144303797468355,126025.3164556962
0,2013-10-09,379,9,13.736147757255937,123963.06068601583
0,2013-10-09,343,10,13.941690962099125,119600.583090379
0,2013-10-09,9,11,16.333333333333332,127555.55555555556
0,2013-10-09,9,12,13.0,88222.22222222222
0,2013-10-10,3345,1,14.204185351270553,154747.08520179373
0,2013-10-10,1651,2,14.211992731677771,159262.26529376136
0,2013-10-10,1040,3,13.995192307692308,122450.96153846153
0,2013-10-10,766,4,13.77284595300261,125734.98694516972
0,2013-10-10,655,5,14.337404580152672,127111.45038167939
0,2013-10-10,488,6,14.110655737704919,123438.52459016393
0,2013-10-10,494,7,13.665991902834008,120378.54251012146
0,2013-10-10,396,8,14.179292929292929,125982.32323232324
0,2013-10-10,379,9,13.736147757255937,123963.06068601583
0,2013-10-10,343,10,13.941690962099125,119600.583090379
0,2013-10-10,9,11,16.333333333333332,127555.55555555556
0,2013-10-10,9,12,13.0,88222.22222222222
0,2013-10-11,3324,1,14.206979542719615,154786.1010830325
0,2013-10-11,1641,2,14.211456429006704,159155.39305301645
0,2013-10-11,1032,3,13.99031007751938,122468.99224806202
0,2013-10-11,759,4,13.74703557312253,125635.04611330698
0,2013-10-11,647,5,14.323029366306027,127231.83925811437
0,2013-10-11,484,6,14.086776859504132,123299.5867768595
0,2013-10-11,489,7,13.715746421267893,120948.87525562372
0,2013-10-11,394,8,14.149746192893401,125659.89847715736
0,2013-10-11,376,9,13.704787234042554,123742.02127659574
0,2013-10-11,340,10,13.95,119558.82352941176
0,2013-10-11,9,11,16.333333333333332,127555.55555555556
0,2013-10-11,9,12,13.0,88222.22222222222
0,2013-10-12,3324,1,14.206979542719615,154786.1010830325
0,2013-10-12,1641,2,14.211456429006704,159155.39305301645
0,2013-10-12,1032,3,13.99031007751938,122468.99224806202
0,2013-10-12,759,4,13.74703557312253,125635.04611330698
0,2013-10-12,647,5,14.323029366306027,127231.83925811437
0,2013-10-12,484,6,14.086776859504132,123299.5867768595
0,2013-10-12,489,7,13.715746421267893,120948.87525562372
0,2013-10-12,394,8,14.149746192893401,125659.89847715736
0,2013-10-12,376,9,13.704787234042554,123742.02127659574
0,2013-10-12,340,10,13.95,119558.82352941176
0,2013-10-12,9,11,16.333333333333332,127555.55555555556
0,2013-10-12,9,12,13.0,88222.22222222222
0,2013-10-13,3324,1,14.206979542719615,154786.1010830325
0,2013-10-13,1641,2,14.211456429006704,159155.39305301645
0,2013-10-13,1032,3,13.99031007751938,122468.99224806202
0,2013-10-13,759,4,13.74703557312253,125635.04611330698
0,2013-10-13,647,5,14.323029366306027,127231.83925811437
0,2013-10-13,484,6,14.086776859504132,123299.5867768595
0,2013-10-13,489,7,13.715746421267893,120948.87525562372
0,2013-10-13,394,8,14.149746192893401,125659.89847715736
0,2013-10-13,376,9,13.704787234042554,123742.02127659574
0,2013-10-13,340,10,13.95,119558.82352941176
0,2013-10-13,9,11,16.333333333333332,127555.55555555556
0,2013-10-13,9,12,13.0,88222.22222222222
0,2013-10-14,3324,1,14.206979542719615,154786.1010830325
0,2013-10-14,1640,2,14.214024390243903,159182.92682926828
0,2013-10-14,1032,3,13.99031007751938,122468.99224806202
0,2013-10-14,759,4,13.74703557312253,125635.04611330698
0,2013-10-14,647,5,14.323029366306027,127231.83925811437
0,2013-10-14,484,6,14.086776859504132,123299.5867768595
0,2013-10-14,489,7,13.715746421267893,120948.87525562372
0,2013-10-14,394,8,14.149746192893401,125659.89847715736
0,2013-10-14,376,9,13.704787234042554,123742.02127659574
0,2013-10-14,340,10,13.95,119558.82352941176
0,2013-10-14,9,11,16.333333333333332,127555.55555555556
0,2013-10-14,9,12,13.0,88222.22222222222
0,2013-10-15,3344,1,14.219497607655502,154969.7966507177
0,2013-10-15,1651,2,14.208964264082374,159090.8540278619
0,2013-10-15,1042,3,14.013435700575815,122491.36276391555
0,2013-10-15,766,4,13.721932114882506,125199.73890339426
0,2013-10-15,652,5,14.36963190184049,127253.06748466258
0,2013-10-15,486,6,14.10082304526749,123298.35390946502
0,2013-10-15,491,7,13.712830957230143,121016.2932790224
0,2013-10-15,399,8,14.152882205513784,125433.58395989976
0,2013-10-15,379,9,13.678100263852242,123414.24802110819
0,2013-10-15,344,10,13.956395348837209,119604.6511627907
0,2013-10-15,9,11,16.333333333333332,127555.55555555556
0,2013-10-15,9,12,13.0,88222.22222222222
0,2013-10-16,3346,1,14.220561864913329,155023.01255230125
0,2013-10-16,1652,2,14.207627118644067,159064.1646489104
0,2013-10-16,1044,3,14.018199233716475,122505.74712643678
0,2013-10-16,767,4,13.711864406779661,125159.06127770535
0,2013-10-16,652,5,14.36963190184049,127253.06748466258
0,2013-10-16,486,6,14.10082304526749,123298.35390946502
0,2013-10-16,492,7,13.69308943089431,120849.59349593495
0,2013-10-16,399,8,14.152882205513784,125433.58395989976
0,2013-10-16,379,9,13.678100263852242,123414.24802110819
0,2013-10-16,344,10,13.956395348837209,119604.6511627907
0,2013-10-16,9,11,16.333333333333332,127555.55555555556
0,2013-10-16,9,12,13.0,88222.22222222222
0,2013-10-17,3346,1,14.218170950388524,154988.64315600717
0,2013-10-17,1653,2,14.206896551724139,159082.2746521476
0,2013-10-17,1045,3,14.026794258373206,122519.61722488038
0,2013-10-17,768,4,13.71484375,125117.1875
0,2013-10-17,652,5,14.366564417177914,127162.57668711657
0,2013-10-17,486,6,14.10082304526749,123298.35390946502
0,2013-10-17,492,7,13.69308943089431,120849.59349593495
0,2013-10-17,400,8,14.12,125260.0
0,2013-10-17,379,9,13.678100263852242,123414.24802110819
0,2013-10-17,344,10,13.956395348837209,119604.6511627907
0,2013-10-17,9,11,16.333333333333332,127555.55555555556
0,2013-10-17,9,12,13.0,88222.22222222222
0,2013-10-18,3331,1,14.225457820474332,154985.28970279195
0,2013-10-18,1649,2,14.216494845360824,159231.0491206792
0,2013-10-18,1039,3,14.006737247353223,122324.35033686236
0,2013-10-18,763,4,13.665792922673656,124917.43119266054
0,2013-10-18,651,5,14.35483870967742,127233.48694316436
0,2013-10-18,481,6,14.164241164241163,123810.81081081081
0,2013-10-18,489,7,13.693251533742332,120678.93660531698
0,2013-10-18,399,8,14.12280701754386,125353.38345864661
0,2013-10-18,377,9,13.655172413793103,123496.02122015915
0,2013-10-18,344,10,13.956395348837209,119604.6511627907
0,2013-10-18,9,11,16.333333333333332,127555.55555555556
0,2013-10-18,8,12,11.875,85625.0
0,2013-10-19,3331,1,14.225457820474332,154985.28970279195
0,2013-10-19,1649,2,14.216494845360824,159231.0491206792
0,2013-10-19,1039,3,14.006737247353223,122324.35033686236
0,2013-10-19,763,4,13.665792922673656,124917.43119266054
0,2013-10-19,651,5,14.35483870967742,127233.48694316436
0,2013-10-19,481,6,14.164241164241163,123810.81081081081
0,2013-10-19,489,7,13.693251533742332,120678.93660531698
0,2013-10-19,399,8,14.12280701754386,125353.38345864661
0,2013-10-19,377,9,13.655172413793103,123496.02122015915
0,2013-10-19,344,10,13.956395348837209,119604.6511627907
0,2013-10-19,9,11,16.333333333333332,127555.55555555556
0,2013-10-19,8,12,11.875,85625.0
0,2013-10-20,3331,1,14.225457820474332,154985.28970279195
0,2013-10-20,1649,2,14.216494845360824,159231.0491206792
0,2013-10-20,1039,3,14.006737247353223,122324.35033686236
0,2013-10-20,763,4,13.665792922673656,124917.43119266054
0,2013-10-20,651,5,14.35483870967742,127233.48694316436
0,2013-10-20,481,6,14.164241164241163,123810.81081081081
0,2013-10-20,489,7,13.693251533742332,120678.93660531698
0,2013-10-20,399,8,14.12280701754386,125353.38345864661
0,2013-10-20,377,9,13.655172413793103,123496.02122015915
0,2013-10-20,344,10,13.956395348837209,119604.6511627907
0,2013-10-20,9,11,16.333333333333332,127555.55555555556
0,2013-10-20,8,12,11.875,85625.0
0,2013-10-21,3331,1,14.225457820474332,154985.28970279195
0,2013-10-21,1649,2,14.216494845360824,159231.0491206792
0,2013-10-21,1039,3,14.006737247353223,122324.35033686236
0,2013-10-21,763,4,13.665792922673656,124917.43119266054
0,2013-10-21,651,5,14.35483870967742,127233.48694316436
0,2013-10-21,481,6,14.164241164241163,123810.81081081081
0,2013-10-21,489,7,13.693251533742332,120678.93660531698
0,2013-10-21,399,8,14.12280701754386,125353.38345864661
0,2013-10-21,377,9,13.655172413793103,123496.02122015915
0,2013-10-21,344,10,13.956395348837209,119604.6511627907
0,2013-10-21,9,11,16.333333333333332,127555.55555555556
0,2013-10-21,8,12,11.875,85625.0
0,2013-10-22,3360,1,14.23720238095238,155158.63095238095
0,2013-10-22,1660,2,14.221084337349398,159418.07228915664
0,2013-10-22,1050,3,14.015238095238095,122257.14285714286
0,2013-10-22,771,4,13.607003891050583,124588.84565499352
0,2013-10-22,655,5,14.369465648854963,127030.53435114503
0,2013-10-22,485,6,14.154639175257731,123408.24742268042
0,2013-10-22,491,7,13.668024439918534,120631.36456211812
0,2013-10-22,402,8,14.092039800995025,125067.16417910448
0,2013-10-22,379,9,13.643799472295514,123894.45910290237
0,2013-10-22,346,10,13.95086705202312,119803.46820809248
0,2013-10-22,9,11,16.333333333333332,127555.55555555556
0,2013-10-22,8,12,11.875,85625.0
0,2013-10-23,3365,1,14.236849925705794,155164.04160475484
0,2013-10-23,1660,2,14.221084337349398,159418.07228915664
0,2013-10-23,1051,3,14.0104662226451,122290.19980970504
0,2013-10-23,771,4,13.607003891050583,124588.84565499352
0,2013-10-23,655,5,14.369465648854963,127030.53435114503
0,2013-10-23,485,6,14.154639175257731,123408.24742268042
0,2013-10-23,492,7,13.666666666666666,120813.0081300813
0,2013-10-23,403,8,14.121588089330025,125446.65012406948
0,2013-10-23,379,9,13.643799472295514,123894.45910290237
0,2013-10-23,348,10,13.916666666666666,119660.91954022988
0,2013-10-23,9,11,16.333333333333332,127555.55555555556
0,2013-10-23,8,12,11.875,85625.0
0,2013-10-24,3369,1,14.234787770851884,155204.8085485307
0,2013-10-24,1662,2,14.223225030084237,159527.07581227436
0,2013-10-24,1051,3,14.014272121788773,122282.5880114177
0,2013-10-24,772,4,13.615284974093264,124638.60103626944
0,2013-10-24,655,5,14.369465648854963,127030.53435114503
0,2013-10-24,485,6,14.154639175257731,123408.24742268042
0,2013-10-24,492,7,13.666666666666666,120813.0081300813
0,2013-10-24,404,8,14.121287128712872,125420.79207920792
0,2013-10-24,379,9,13.643799472295514,123894.45910290237
0,2013-10-24,348,10,13.916666666666666,119660.91954022988
0,2013-10-24,9,11,16.333333333333332,127555.55555555556
0,2013-10-24,8,12,11.875,85625.0
0,2013-10-25,3342,1,14.219628964691802,155354.87731897068
0,2013-10-25,1652,2,14.219733656174334,159639.22518159807
0,2013-10-25,1040,3,13.993269230769231,121770.19230769231
0,2013-10-25,764,4,13.660994764397905,125053.66492146597
0,2013-10-25,652,5,14.346625766871165,126888.03680981595
0,2013-10-25,483,6,14.144927536231885,123486.54244306419
0,2013-10-25,490,7,13.66530612244898,120757.14285714286
0,2013-10-25,399,8,14.145363408521304,125614.0350877193
0,2013-10-25,377,9,13.660477453580901,124254.64190981432
0,2013-10-25,346,10,13.953757225433526,119971.09826589595
0,2013-10-25,9,11,16.333333333333332,127555.55555555556
0,2013-10-25,7,12,13.142857142857142,95285.71428571429
0,2013-10-26,3342,1,14.219628964691802,155354.87731897068
0,2013-10-26,1652,2,14.219733656174334,159639.22518159807
0,2013-10-26,1040,3,13.993269230769231,121770.19230769231
0,2013-10-26,764,4,13.660994764397905,125053.66492146597
0,2013-10-26,652,5,14.346625766871165,126888.03680981595
0,2013-10-26,483,6,14.144927536231885,123486.54244306419
0,2013-10-26,490,7,13.66530612244898,120757.14285714286
0,2013-10-26,399,8,14.145363408521304,125614.0350877193
0,2013-10-26,377,9,13.660477453580901,124254.64190981432
0,2013-10-26,346,10,13.953757225433526,119971.09826589595
0,2013-10-26,9,11,16.333333333333332,127555.55555555556
0,2013-10-26,7,12,13.142857142857142,95285.71428571429
0,2013-10-27,3342,1,14.219628964691802,155354.87731897068
0,2013-10-27,1652,2,14.219733656174334,159639.22518159807
0,2013-10-27,1040,3,13.993269230769231,121770.19230769231
0,2013-10-27,764,4,13.660994764397905,125053.66492146597
0,2013-10-27,652,5,14.346625766871165,126888.03680981595
0,2013-10-27,483,6,14.144927536231885,123486.54244306419
0,2013-10-27,490,7,13.66530612244898,120757.14285714286
0,2013-10-27,399,8,14.145363408521304,125614.0350877193
0,2013-10-27,377,9,13.660477453580901,124254.64190981432
0,2013-10-27,346,10,13.953757225433526,119971.09826589595
0,2013-10-27,9,11,16.333333333333332,127555.55555555556
0,2013-10-27,7,12,13.142857142857142,95285.71428571429
0,2013-10-28,3342,1,14.219628964691802,155354.87731897068
0,2013-10-28,1652,2,14.219733656174334,159639.22518159807
0,2013-10-28,1040,3,13.993269230769231,121770.19230769231
0,2013-10-28,764,4,13.660994764397905,125053.66492146597
0,2013-10-28,652,5,14.346625766871165,126888.03680981595
0,2013-10-28,483,6,14.144927536231885,123486.54244306419
0,2013-10-28,490,7,13.66530612244898,120757.14285714286
0,2013-10-28,399,8,14.145363408521304,125614.0350877193
0,2013-10-28,377,9,13.660477453580901,124254.64190981432
0,2013-10-28,346,10,13.953757225433526,119971.09826589595
0,2013-10-28,9,11,16.333333333333332,127555.55555555556
0,2013-10-28,7,12,13.142857142857142,95285.71428571429
